"name","fold","tstat","pvalue","anova","mzmed","mzmin","mzmax","rtmed","rtmin","rtmax","npeaks","wt:0","2157:0","wt:3","2157:3","wt:6","2157:6","wt:12","2157:12","wt:24","2157:24","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48"
"M683T232",1.07599309848159,-0.295534463036301,0.776078670772544,0.744120259747749,683.267355407792,683.261997964257,683.425711102118,232.333377144109,165.002697232992,236.61501001572,38,3,2,4,1,5,4,4,4,5,5,70802.402728286,55753.9353371893,42132.6460960806,66109.547252202,15816.8501941569,67454.3860810976,12885.7041621771,16469.831611805,75976.9931064755,52547.8712369607,78351.6938036513,67295.9431451546,65108.7123465243,54345.1164427414,25809.1581960911,122427.86439387,9791.83355337257,27470.1439599373,6123.5938965396,6575.03421848776,66996.0732280989,11816.6374457214,80667.9407398392,40784.4555159253,33319.9140443975,90674.6464481269,11026.393349589,26993.1557343703,61933.9623407593,73728.6280489292,52615.7087281066,54932.6249991753,73063.2064302775,87419.5181822865,27349.4930236817,6043.53697800637,16434.6983017091,42147.1195210599,42448.6032731517,37598.7595554282,44996.0846972652,62657.2484860354,18672.8067645966,63661.5090147783,37825.5480151645,25311.9835651474,50910.179479232,55206.1972843728
"M295T141",1.04123236915172,0.2937740195983,0.778075572978885,0.193707763949833,295.162887501053,295.156614765793,295.173514535733,140.585981062488,131.790337828796,176.561007253091,48,5,5,5,3,5,5,5,5,5,5,231116.040866171,233412.870134106,205253.873358398,229825.939631167,106229.573868916,274022.067702774,112211.072135187,148940.189729042,281048.103870156,228113.42840265,232841.753417558,202905.663944656,191032.459961168,200424.494155609,129581.384378802,262175.598812853,90137.5943888903,117555.057777877,58548.0907813206,57062.7007784663,211067.191973706,83795.4664977873,227055.974542176,177784.671843466,144036.897105469,292044.941416017,92880.0588439142,138707.312654721,235351.625322746,220361.415672754,243385.017525815,231809.437886685,247507.67295985,314947.629479008,125984.764591154,71267.4065722094,97398.6510312167,213660.623630474,183941.849452611,181076.09321335,178876.184282069,254126.938950179,94208.221829938,234991.887375492,188856.295486836,162569.065497609,230453.239175918,230440.906327149
"M148T341",1.05219056956774,-0.290829821039937,0.778997731535215,0.138794279433945,148.042395791298,148.037425239401,148.047280791888,340.822509889745,339.470548461166,342.203566395494,47,5,4,5,3,5,5,5,5,5,5,231136.315484115,202055.762499578,142085.256765839,188089.039167608,99853.6554222619,183695.476789685,94683.2178272264,99771.8591803806,218084.161665672,193553.024582662,188546.834735174,159486.071083282,138304.448037102,70626.5096119582,107820.962932939,78551.0236394558,84633.9849870858,122807.262326122,62925.2560277295,109251.219384052,201607.3538601,83494.5324672224,208555.460612937,131550.821068698,180735.684812788,192504.053089565,66660.3126477142,142485.256787417,213096.817370476,218879.056036121,170272.789887274,209056.406349369,198617.835803449,228916.41939278,124438.683321894,83500.7263422432,159703.064354023,162217.091105702,152491.14383107,141445.973112133,134592.659293065,176197.418887544,92407.6542287995,209170.457481996,126024.475093821,117389.291301405,175692.347684956,192126.17134972
"M492T398",1.13362764977951,0.290117105979571,0.779402298579432,0.9690143163325,491.594502756981,491.589739805303,491.601301684497,397.634295706682,392.635309967525,400.294148578675,8,2,1,1,0,0,3,0,0,1,0,34769.4227950267,92961.5698773033,55445.7040262306,62412.204577075,5324.36262868416,96270.7244389371,6432.04361045645,15449.017713312,73967.9360306314,68126.2417680698,35435.8503156502,44526.4879653136,24794.6143154318,45799.0458669946,25686.7528925257,175595.288949097,34276.0136469255,34792.8953240872,10000.3102567142,1933.70528464927,80633.6714105172,23042.0788956235,51486.628892919,38610.9539052814,71039.5966795182,136542.932437637,9385.22479240669,1839.88057519954,21764.1877905253,36299.4126851057,185148.232826986,10287.0692491356,32523.7759031319,35964.6391683733,74607.3334373779,19304.7414659677,6632.38705611149,45993.9685628774,67485.441268653,73441.7918741868,29504.672922592,53835.8602980806,4587.4154424299,122547.492759596,19666.7585232178,36392.1545117053,64747.7322679103,41088.0755959297
"M260T170",1.0702933314548,-0.288830244983727,0.780191788873682,0.21304350430074,260.096815469758,260.089879134746,260.099092147953,169.867925092407,169.296204005111,171.172550403756,21,2,0,3,0,2,3,3,3,4,1,155219.021795076,133182.13130542,93398.061611171,155363.790218638,50754.1645058324,134918.923892819,49848.9436614062,53079.8837523143,145866.609415052,119912.123939867,115912.661626435,127030.982409854,107993.821722978,127490.793168766,59902.8639580269,95629.1271504481,45030.1598731471,83683.0481808284,31640.0780307438,59059.7379717024,137218.977655029,43316.3656529001,156417.353620408,103742.341327881,72112.116736535,199332.731366693,31283.516950262,77942.1661140088,121261.073879675,140060.618368167,135454.932719266,156303.549587383,163941.05469875,199692.547143489,68370.0296584904,38087.329267546,69384.9378651246,100890.976792537,88634.2519350657,92820.7595542625,85333.966631864,132473.609940489,45018.3835777472,167807.902981145,76488.5885544593,71512.2927604341,108930.009313026,124565.917686305
"M256T270",1.04500571337663,-0.291129359608438,0.781375862537053,0.0723024619224933,256.116369469059,256.095885440519,256.137906867123,270.426153794542,198.666151811707,274.188171164941,50,5,5,5,3,5,5,5,5,5,5,817772.598151802,608457.340975341,592882.968835417,698566.809473863,323355.049391447,642912.289396982,333366.786935971,391979.53753358,706769.481657523,609818.946905541,624307.268683643,574670.737456463,516948.1135679,516983.738760572,405997.291480886,461075.145024661,270164.784171961,347345.007211542,180131.371352654,330146.754353676,515564.252058309,229721.377670002,601258.145678082,444748.081822716,413399.866929919,722935.320733746,230008.234291653,431836.061837341,547034.736331286,793028.686788536,499984.953329062,453722.397022902,578084.589389936,705624.409126387,328207.96053285,213900.895216764,340965.570324317,504337.783704459,468938.63296909,477407.556311784,428741.430654968,627696.815654694,325066.101453811,679683.96956789,515965.933529719,496280.307865497,555539.711803128,662595.28348194
"M175T123",1.04661529844966,0.286618045348194,0.782010031114824,0.0632481992297081,175.121691734779,175.113318497996,175.128748147071,122.51013819072,112.337559488049,162.264648293077,48,5,5,5,3,5,5,5,5,5,5,819095.261343288,573537.093809579,656880.646861842,700337.057258259,430465.874507221,762867.987386145,485815.202824478,504960.176700564,592141.476076436,681411.868489144,659714.02053933,468288.146079222,506005.028702953,586391.534150993,534150.274149263,866853.25339221,479787.477890031,478722.019315661,171404.364230665,274283.789291276,742448.426582298,225167.883772827,610935.885415168,592513.343701057,737249.713761934,725276.454730322,362419.895866959,387013.11387375,411684.684953235,588617.175111723,805614.656647978,585013.24767136,654020.871170275,719992.513525316,718802.334023784,221383.970240787,260112.066249112,430020.728432183,593182.921906609,384799.447686075,721352.393966117,578810.580812792,462686.082388973,641798.495926243,713216.268564581,513419.730047566,948565.149265924,511567.666393261
"M804T459",1.09289503260021,-0.292197435162563,0.782017314722443,0.111791640565577,804.411384938155,804.381145050735,804.421619464774,459.215574661869,423.524384363625,463.143831658241,19,3,1,2,0,4,3,2,0,1,2,24642.4685787106,17036.3121622435,56323.4096488797,28339.8199695154,12653.7584155679,195221.852991699,2524.10566075187,7950.79923193989,70487.8415978571,53343.4274312469,56060.7611060194,24647.3078026989,9022.98378339679,10406.5970569806,4133.58355096357,52376.6769728241,6174.19081749196,17206.2666603158,500.808206545301,159.948260200725,16118.349843666,368.337437908046,623.345328321439,19360.3148011412,6341.17624010941,35618.4390930175,2828.4113317857,3530.59011036628,21378.9303189453,6780.84612937415,39997.6704754442,333.838361241223,0,3440.02752256395,2362.0351888306,0,326.237676507397,6215.86742039788,14479.5117435426,20998.1604854973,166.50007479572,39404.9241365219,1978.78322264511,35949.4283315748,22774.8126203831,22568.6896208382,22436.4083854418,23451.922396953
"M267T284",1.06623883490523,-0.285183005753499,0.782928579513998,0.798437444684572,267.035283190396,267.025470385377,267.040134166297,284.276145012143,282.883992839278,286.229627440534,43,4,4,5,3,4,5,4,4,5,5,98285.8240806214,74338.9075082523,45820.9481300523,72179.3271773736,37483.1406257517,51461.1516527567,44656.4245096834,33551.0813452801,74794.0904857033,77180.8233330547,51406.9479672196,75986.8240059706,63556.7628138885,65654.1119445642,51906.2351799846,38525.1263312756,42123.1146819402,74443.9624463473,47015.5032258579,94023.2777464186,73851.0892747836,43107.7213116247,84144.6871390528,61871.2717340743,49841.5020124068,92498.0518522098,25404.439553633,59511.8347926037,90021.635559518,83574.217930991,71295.5803300225,89946.70316973,107587.987641989,71421.0618597083,60088.6270734235,50218.72600188,97988.9487289761,70862.8345089884,64854.0646391402,74174.4947536819,56224.3402851483,71225.6327645142,42792.5854538888,88439.8951448494,43917.0528353245,37689.7707779995,66896.3824344055,70781.7131556206
"M118T1010",1.180047561449,0.293790254918252,0.783492476044772,0.195223378058467,117.935202989346,117.934594422119,117.935665340539,1010.09729331061,1009.02189514103,1010.92832937511,35,3,2,4,2,5,1,4,4,5,5,0,0,0,62292.4988086045,61230.5149383453,49770.3040532999,51740.0801331066,44130.799360248,43717.7850985382,43239.4330400721,46745.1851176695,46017.1295750771,45526.0855220857,45169.6063089748,0,33281.5637511288,0,39418.2682667736,0,0,39454.169048527,0,42872.6978351722,39092.4736116105,38757.3979309369,30869.1619022606,37350.3296390572,37944.6045349553,35842.9509320863,34223.2034222709,34663.9603358116,37324.8264236305,36176.5217473068,33831.250594573,35944.7590617886,34564.9894181765,38182.24439041,35322.2303534039,38323.6816709906,34641.2775543647,35896.7128716842,35157.5126231975,35847.439157851,29222.223461928,30877.1627219636,27491.926471488,28477.1230919923,29694.5954075474
"M468T167",1.02087074651552,0.281550683795358,0.788784722328509,1.23147710878553e-05,468.197052304802,468.193505126846,468.200676211388,167.198345307453,162.909052739749,168.43763016731,47,5,5,5,2,5,5,5,5,5,5,125470.69515194,117340.786122827,133922.553265423,158011.809093127,106183.279272172,136356.361414792,108970.299800262,108095.218269901,132479.355234284,140081.892071153,141564.2024518,155923.461464377,145984.81955584,146136.443458965,129723.724606661,104564.973525486,84102.4121449509,117615.505032796,48936.3049994245,65573.2213000674,163326.615446377,105740.001504541,151895.283230113,142604.963779029,149423.148849887,123090.84898884,97514.3751812204,113163.530218306,137697.830721411,131105.408205505,136834.459914951,120295.82477792,136724.849547234,118927.942162504,112876.125165123,56377.222869462,75447.4184086378,120344.140089197,153597.794018963,147296.684250409,143449.553213459,155647.044032694,129547.005128241,121334.747176487,143140.026549906,130371.842798189,125863.619047579,133595.556591902
"M154T294",1.0522831353201,-0.28004652320762,0.78945603814465,0.204245079006563,154.077217104975,154.07434172674,154.082377780627,294.091371741676,292.382337594886,295.186945974381,48,5,5,5,3,5,5,5,5,5,5,351958.224892044,250221.315256393,224662.580974088,271114.121942205,111323.898554323,303528.417391183,138083.23811997,158122.73303946,311868.51754557,277626.309100393,271456.414351263,227458.381372924,221631.467220556,220706.28836794,141470.024084521,215117.877675073,108716.561697874,150089.750140572,74048.0478320613,133046.715228129,225996.089738596,93097.8323489656,253005.690180346,175490.373949838,146703.99180798,350564.410771489,90351.6465390776,166671.816737732,243646.524422666,272003.730682297,232934.315901398,223667.510633115,250817.40634451,288071.923517078,135909.589700525,87551.3299887487,145598.950896967,211618.751593538,203429.943631612,198149.889970727,186933.98380722,252897.174259835,139918.122533632,274265.90379774,194259.992562952,182995.984895123,236871.207122971,260803.454860687
"M240T663",1.07355431121947,0.275022883530381,0.790431868692232,0.00892826430790804,240.157921100895,240.157281252987,240.158804702946,663.471650998311,632.740482824121,676.994774612675,5,0,0,0,0,1,3,0,0,0,1,101332.038429193,50153.9159343956,71723.2307263695,66876.850637457,34139.1089857844,154578.848248716,51648.0331203274,66318.8402602759,118788.174621022,97271.2935119304,55753.4137799906,42998.0732801805,33599.4635468331,33691.152259938,26396.8879108803,135899.261774816,24319.4643175697,41085.9627764497,24434.435576685,36881.091798508,47299.9359964408,10996.2899914315,36123.0751836077,28492.7857643126,34387.7079797474,100083.877356266,23018.1780902315,26056.9510990915,43709.8466713844,46100.8379764288,43353.5068271319,27641.5577135953,29105.0504640369,48521.1648237114,24670.2012605575,18688.7127612742,28609.9162065143,46779.4753114992,40428.6568689635,37075.5956197903,31993.3208279813,52715.576041624,27360.3396958102,89158.1622204215,46689.0322300268,47578.8775181299,111969.854786983,52677.3751570492
"M487T885",1.04787476974778,0.281351479310591,0.792262909909943,6.14092137620458e-08,487.110697365682,487.105942434842,487.113429243941,884.646736633933,883.279264554993,887.139792700966,47,5,5,5,3,5,4,5,5,5,5,93949.9055834919,70748.6535175614,52286.6206393373,43238.328145273,38747.2968293156,35411.6393620735,36048.5162351116,33308.905690815,31513.6759191768,31999.9175569742,32250.4707665577,33348.5682660391,33899.9271904967,33614.5472094247,35014.7520598588,34600.6520735388,37525.4171133961,38479.754351653,38901.6978337741,39667.2727471261,40677.9786109757,41981.7628675805,43557.7574724026,44335.0583686829,45944.0470505437,44694.7565346465,45898.6377781323,44219.0308533377,49677.0666272562,49727.0768846795,48207.7617732891,50233.4516934616,50213.9842718528,52187.2477055116,54323.459164039,55590.5778661813,56936.875382333,56227.7927594411,57689.2184683434,59513.9971991013,60147.8095888293,60199.5437088937,62681.2210065035,60327.0160016846,63544.1311399807,62404.532046751,62346.6544279335,64661.6295356676
"M95T512",1.05082098094036,0.273193674357947,0.792794739993878,0.0669079678834572,95.0845347795951,95.0823823030421,95.0852038562954,512.20148401404,510.436039784436,516.77340844639,48,5,5,5,3,5,5,5,5,5,5,144636.562877796,182819.381275724,253361.414523819,212806.643655351,92197.8717241814,303776.313133072,167532.965796281,225528.568997953,179784.168093081,281805.052444863,248387.570004333,298669.555412316,267244.825324917,187028.929797043,99569.0981687415,363633.807869536,103979.901795604,248149.298263364,73101.3581945057,119504.547977691,278231.32616268,128955.541966803,317572.773310855,213096.911663904,195014.910058815,297712.574583504,151239.057220307,124882.394399786,133824.36790714,320075.689585987,306159.833400546,412688.622907193,326503.579624387,405912.863332048,182117.698762078,63714.3585658264,80617.1433339986,148837.315512199,169137.675473886,199822.959454351,375326.366552188,141399.324354698,112167.904780407,235099.492285854,165719.514456719,213059.161314504,133291.919208276,183670.123369512
"M893T550",1.02680169341603,-0.270297938687542,0.793984273089313,0.0410527490054652,892.652535238128,892.560285872637,892.743251497882,549.92453372199,544.791743632806,555.03868595211,15,2,2,3,1,1,1,4,1,0,0,128396.937267332,135725.289104889,132095.049941482,159879.409775689,99047.3057112171,151418.469306524,128917.352831663,171611.200306792,189126.804758855,154671.815400547,152643.550226334,115778.771917701,116744.317750282,122845.360669113,102830.070749065,189855.627338312,102200.191018088,133944.333707288,100229.224647898,65687.4778093365,128336.521117581,63442.4735509897,142527.995250924,106106.949703176,86828.5514883672,173947.960118441,115573.028031096,86494.3843974438,172146.897650516,110191.55608948,131876.345599995,86332.1102703946,107199.294528042,115854.675574834,69793.7426736601,57126.8739780639,71069.0398327452,145089.015046868,85914.9393029463,86214.6218917217,129194.566147075,95611.8823925656,61542.3142491698,134219.693012081,121919.824591001,119354.630646458,155208.7721279,107340.429182133
"M141T286",1.03103608814152,0.273185587202479,0.794150801287216,0.259831576102686,141.085436178475,141.084898084482,141.085777516659,285.561331264486,285.426941246863,285.807542780043,3,3,0,0,0,0,0,0,0,0,0,81860.7853733182,87705.0460160751,74968.7141031232,84756.8212957604,45566.855413711,101524.865249879,57971.3935338488,82093.3664320626,96033.1677800786,88668.9783588136,76732.856241041,74300.5322257141,65435.5254994218,65310.4617348606,50591.3742853862,97746.8630346589,48782.3303410172,67462.6313278634,42459.9232119353,72155.557171505,75490.8434232331,43382.9280131005,71001.9325080048,65306.4607682595,55201.7440102818,100854.652880846,40253.1716689772,68379.5480140226,74281.8123599483,81141.7800704671,75569.2167060004,83110.8733405691,77638.5690831093,99466.1889517005,56283.564024195,37470.7944117284,54637.0643502311,72980.124833865,64042.6590876932,67792.9889016004,78754.5851684777,80281.8465797684,51424.6667929387,87915.4475434021,64625.9477712397,76468.2800314279,77566.7040239668,79915.9756567867
"M716T333",1.09269826666654,-0.271331409080752,0.794217662507387,0.0361167337456512,716.232785040635,716.228520411414,716.235073157904,333.190428666074,332.940324198928,369.664464869369,4,0,0,0,0,0,1,3,0,0,0,24675.7805551054,13507.0409298169,12950.3744439343,14823.8338997552,2057.5928931757,18797.3602423264,3795.25084354786,6598.75421362581,16592.3878626827,14477.3298282959,21354.8962268878,18305.6735884609,18801.4201504455,4539.42377008621,5631.61467300817,703.692157349711,2646.97587936246,9235.97264817745,844.843923133729,1481.67609949029,14261.6731634635,2149.17231213363,16472.4406549282,7198.42080409098,7009.70810567468,17408.781235918,2850.97246298125,3369.3582443159,10832.2041713703,17661.2738876397,15950.2683136847,16652.3015266457,21281.7339268196,20782.0012221583,9268.75809101707,336.963766371553,1078.19787710656,8273.89124903147,11105.809088368,10153.9854956402,21327.0264579875,13748.5677504701,6264.30249559362,20475.316211235,11376.1501908568,6280.07495169179,11989.642797833,12123.4672737743
"M184T128",1.08089257111681,0.271498710918213,0.794514287709682,0.414330706132125,184.034346901074,184.024376689999,184.074322790397,128.417998102401,101.697776332865,130.55257643478,32,4,5,4,2,3,4,0,2,5,3,12788.6040587351,27790.3281690047,37079.679618091,31423.870443936,25565.8476772156,72884.5010632344,35206.4104879513,63213.7414940896,20706.0043026479,39643.4737256673,12984.4795256887,24517.344290021,29128.7865642595,20099.4635538796,16049.1027362923,662096.30316296,32712.9453825033,40585.075077498,28066.0473187714,46573.7904018828,25350.2838457579,18211.4782258524,39432.8543246721,22399.0668796641,26862.878217403,80091.607881399,39618.7500771939,20833.5521413911,21213.3872799767,35674.4920793299,68987.8694393248,76317.4636096499,69241.6016931954,84376.9035240604,40283.4296119649,28434.6752237275,23168.6808885136,46024.4376579215,18617.6493112995,29889.3663297299,51692.976663208,10361.2723053014,20710.002411338,51688.7743472274,23911.742001539,37869.0827003463,17817.5288729411,14253.2516525424
"M397T504",1.05540577588353,-0.263229816036106,0.799309256559695,0.530656634969687,397.177136083287,397.153843793336,397.182732050204,504.078961316832,467.087958390911,508.572405471869,52,5,5,5,3,5,5,5,5,5,5,306923.318365864,263714.700850183,178492.505568879,259529.457451264,112683.242705325,233207.06377277,119216.942923421,115598.866197296,286308.918353559,261896.643086661,245561.940773261,272663.340671323,217238.061059445,250585.610662039,153531.128508828,192741.489890271,117373.526479981,213510.434467351,94138.4528080942,187849.747196845,265245.847053486,91917.3320944283,289084.525110751,181258.837154751,149400.495726605,352683.613156942,79320.0955697023,191921.404728258,272726.555198651,290274.630771968,236115.869544984,288279.1904259,289125.208730141,307329.258635293,166844.442758258,93136.0059428869,190957.452059374,241023.245548707,197824.8631986,188628.24183891,176222.35656164,211724.790656593,106429.624897983,285544.744788231,167979.774406635,132744.983522003,217577.689545674,258628.729856402
"M311T373",1.02577306218347,-0.265805604907752,0.79976985614054,2.40216020156587e-10,311.110625788837,311.097534848193,311.11880101122,373.051249420415,370.318756564639,411.637317957036,50,5,4,5,3,5,5,5,5,5,5,1883246.32070042,1740569.41712204,1961189.35387378,1859541.55840584,1546303.97178437,1660175.02289592,1427859.86966302,1300753.68207556,1639143.66518178,1806466.02778526,353279.868923584,343370.764444375,301937.543017326,265097.287408687,185894.362197031,210159.865427318,94786.4861959254,184911.268062402,100279.37477682,408168.958735803,508557.314634751,1193343.35503026,1839091.14341277,465504.722839216,1123097.76619918,232896.27010843,1713916.33086505,1236099.02909412,1583827.15515812,1935927.61962098,1925225.02411249,1704844.8524346,1948502.20875233,1393134.18813418,1983034.24406241,543888.256806775,657194.906615233,1322836.95697379,2000397.02312911,1548660.15172199,2100408.79661956,1819499.92140047,1843080.50138897,1729350.01722488,2326104.10839024,1401663.22731655,1627402.37569908,1680431.26623012
"M350T119",1.06032673295648,0.262053809549945,0.800678152572281,0.0410204672562671,350.096281109693,350.090610714384,350.10223053574,119.480828726152,116.129939121369,122.753199728843,48,5,5,5,3,5,5,5,5,5,5,444557.366597318,291055.266915605,368258.159512099,386388.084620184,188826.877499786,479236.031054167,228287.265955556,230193.369614898,389342.580896717,249404.737661382,359962.221717058,314290.156445102,269447.113426353,266523.957792632,228454.018857617,363560.311268229,213700.977087372,221279.741569606,136114.432435921,133703.906088323,253817.955639205,107005.906384619,286108.110538663,220869.836043341,277770.499778475,300349.196356032,167238.477735413,188564.61622034,275482.852544528,219761.282619116,205125.595282037,248718.475655323,232410.925132801,297088.065124899,185496.194365942,99312.8131138022,128548.740173551,295397.201862813,349582.131929241,310578.883446872,371147.291247771,414562.859291833,237678.097775699,604179.904620292,318501.232460079,265924.949328795,328636.855802368,263136.570895122
"M327T232",1.04081482850543,-0.259472108990458,0.802462086791944,0.0995484991255502,327.065867584892,327.062721263561,327.163717323797,231.856025984469,128.502490928419,251.041741615587,52,5,5,5,3,5,5,5,5,5,5,1269074.07639226,1021514.55252087,920737.197472947,1142685.6321842,561356.358540369,1039352.08326313,606586.279211328,614695.812651862,1164467.90190651,1159416.27897088,1066262.91310963,1000111.7898472,924437.074662652,989426.148616776,654274.563219984,715232.5910813,479134.561537267,711416.616233484,306443.744111279,338111.821172693,1052687.69365645,442666.880910313,1194166.59340985,864946.334751816,727796.963087569,1277212.03548498,410801.669635808,688709.767039037,1073480.25631934,1212603.20078397,983431.685533457,928003.080439026,1146267.0922429,1092397.2972275,714428.131300677,410329.015020899,675797.029412446,902186.893459447,825956.615029811,831256.317564531,791791.269685463,1078758.81026922,534064.510096221,1018651.19831704,839290.837523592,726243.133524979,902352.273573624,1236077.64909298
"M128T117",1.04303879441754,-0.259881655080411,0.803077976557274,0.23077383803031,128.06711356083,128.06466099578,128.06951853497,116.841237215865,115.564059269222,118.780028932336,48,5,5,5,3,5,5,5,5,5,5,839654.961124024,680119.036781591,623138.635812814,723304.266541395,317407.32550029,941479.838327043,371342.990083073,504217.882938512,921518.681780902,690452.609081796,752823.613032782,617698.98783013,583174.324575555,510393.874552352,333279.726654199,737380.582791193,267934.161778125,386465.087305826,211074.387479293,334953.155043082,631945.399262233,253910.785320039,688617.773598404,491557.567648815,401024.997013934,932452.160732319,290636.117268011,470060.008326077,692981.464254245,674158.947922093,594544.253365954,609062.782260292,641628.731046108,775886.551761993,331357.458753579,221537.22047109,338023.643042114,581724.751321081,492991.49237573,461318.502582007,572823.055789621,611558.951759766,294171.094835757,776345.558786654,485474.350055429,526238.467999704,648417.552856394,615782.761732309
"M312T373",1.0227521659732,-0.257364561486827,0.804743916167422,5.42603706359396e-09,312.116966165231,312.110067298548,312.125046536213,372.960348632159,370.318756564639,373.433545118932,35,5,0,4,3,5,5,0,3,5,5,283120.403841539,256692.492563455,284296.966124288,280164.87688323,222222.395355964,268221.246358361,208122.665140716,199964.371942157,262225.864447596,269793.335109498,101149.750473303,87833.876483581,93123.1723483824,102474.941575842,90022.4200901456,81778.0366119231,97185.2881391951,83618.5524553959,63200.7028511193,78816.1280968281,94959.3805821448,172392.852855592,278427.692854229,82103.808610758,173173.677571822,74678.1982275549,236726.101811176,187530.803395187,238115.367169837,286580.876578456,282381.795177577,255523.011985779,294408.993305297,226321.310662267,280311.063246042,86318.8919332547,106259.859753631,205438.98140376,288138.552637718,230249.38575376,307156.718754656,276231.34301538,255473.565165729,269051.242757186,326388.967795164,207564.974264797,239482.643832778,254500.023246971
"M364T306",1.04615537735327,0.254332063659529,0.805658852160615,0.561556422120708,364.145148646389,364.139391349153,364.174177141731,306.0850380246,303.654451571905,311.361866485619,44,5,4,5,1,5,5,5,4,5,5,241661.865166707,195568.044666966,196270.496149454,223991.239375565,101118.679427144,288605.232263932,105760.279610166,133189.286956669,228729.790525252,183203.687822771,226518.668321092,174339.430438695,165584.48160867,177409.024107805,158627.947521203,304658.676128166,127623.135871257,136471.539291433,50543.4775034662,68457.067752203,216465.861755224,72944.5134760726,222841.732373423,167336.255040566,134562.44309802,300983.564335347,59425.6449848253,66834.9973344876,170957.737232375,196883.445664483,235890.620684187,168003.115765715,206680.436638687,241799.591567477,118288.523063631,57573.7794121446,67042.4999764544,156209.684147712,179024.906908251,147061.741450966,223772.190351095,231976.72493039,93885.4430702249,294967.33884046,176963.031511771,150288.482819711,200922.572293942,179713.92059518
"M307T237",1.04436543695738,0.25444956072058,0.808218815496252,0.130402212562407,307.1347700838,307.082978875895,307.144263255083,237.021416389451,224.249737121107,288.142566927827,92,5,5,5,3,5,5,5,5,5,5,519524.541485024,430495.75070227,376581.533391918,533994.644017621,176462.087267797,474426.408742977,171562.143580317,267247.549771846,548773.56266568,435953.643548483,494595.024188683,440031.820775043,429874.28220996,435909.852084866,236053.786629018,291763.490680192,152081.399933026,248151.748564017,108147.512083285,173162.511288977,399966.770964748,150603.161921052,467531.036334282,353386.860467509,244935.033666263,503600.3543372,152258.40285831,358536.314082658,450469.92946852,492907.025996774,427178.846723751,357131.746854755,479855.502346993,616623.120637593,241999.24857952,141548.688748237,290898.915879836,442895.482148966,359274.948624237,353351.162038197,333575.077009026,522197.086864513,218422.834397032,482690.526766254,337489.473231036,377076.953120954,442595.249649654,487581.347079797
"M224T541",1.05542016750435,0.250383478793617,0.810620547330028,0.174187254925006,224.091963601128,224.089131900338,224.17597267312,541.002434796403,531.402733547415,557.320039213171,22,1,2,4,3,1,1,1,3,2,4,376975.647708664,313614.161287866,237789.515371513,372189.54008511,231979.529893115,194227.062541992,182960.607011663,196925.288069751,249396.904781172,297852.55355402,304059.744274392,321865.987514045,300678.154958157,364124.210912012,313188.201059922,22116.9463154179,140879.971655305,215521.187167927,140478.599947864,282509.036095525,292330.348324478,195021.707852937,311209.668175742,374063.089248848,279964.710235009,23294.9473805325,180555.88346498,351778.862582161,324140.444756578,553812.079203256,241072.368319521,320751.701585153,336016.658668191,613182.577134077,267891.677630383,238298.227077162,428089.510147895,402742.440173238,394314.567628014,356469.684871354,203572.000716278,580755.226086649,312482.781018694,265599.223791307,260028.298418227,280546.126534405,247980.470491965,563328.363833558
"M892T557",1.04294588855771,0.241797089496994,0.815214564772803,0.89398572139731,891.9240092815,891.856905302792,892.050448694171,557.479952881464,545.857166468429,568.495015435897,16,3,1,2,2,0,2,1,2,1,2,178618.981565179,280182.08744662,177946.352354342,288891.20232376,360414.057669611,498197.701953026,281313.175018591,310893.318772273,485202.068507339,183124.89361742,307525.192657613,272686.510135267,321666.126018065,192833.735649935,361562.773388444,305641.004061949,364122.964943404,192026.445842119,179185.359120117,366482.064213082,209261.308873902,161282.229272698,271930.779156167,474526.272691835,426580.32606389,383748.629237262,424007.511942912,217618.222421784,273281.81907863,315812.581445503,285300.911067404,372923.052580624,506946.517071032,305851.639298152,288067.015963468,144765.079796583,270456.09971339,535269.077713903,425579.42627618,473701.217006031,198631.597932937,190489.448631276,361093.438202463,183784.675739687,253966.335951822,281179.781937583,256830.468874172,365522.093989259
"M171T121",1.05131621634569,-0.239651393638347,0.816773247595561,0.613628807984991,171.065240751369,171.061513381504,171.067078007557,121.300520319779,119.865311133824,123.69052267418,34,2,3,4,3,3,3,4,4,5,3,278862.228352869,253424.092565101,146796.587073179,212203.473353291,114137.911579743,189058.53076514,109997.567527464,116135.713627746,265431.8031733,231565.092598144,189606.391765163,215826.080849875,190329.417183876,202023.480156083,141035.510297138,132948.892635297,113199.348065087,175836.142954794,95730.3632450374,191573.575905807,234973.686470254,101477.406610123,240481.488026676,168759.96419289,149626.241266974,289350.680529093,72260.2457966353,204057.287673734,270289.947778141,280167.091570607,197383.437445004,220108.193223093,242557.017468579,256873.904910643,142564.420871732,105786.354104571,193779.37418439,213749.305168174,168639.918668835,180096.820428971,132540.584669077,222685.394550755,105340.988663673,236245.639846488,132207.134017314,127011.561698279,203798.079894212,257085.710152363
